            x            y            a            d            m            sx            sy             sm            c
   488.969879   246.323425   266.562574   -28.766041    16.535141     0.060149     0.051597     0.038192     0.945059
   824.144409  1311.050415   266.445371   -28.740884    16.536172     0.052725     0.048359     0.032343     0.986046
  1442.967651  1007.304138   266.438783   -28.805960    16.536755     0.052741     0.049527     0.032528     0.993486
  1485.143433  1340.015015   266.405655   -28.793008    16.537404     0.052775     0.048367     0.032369     0.986915
   379.210999   165.787674   266.576161   -28.761096    16.537425     0.053251     0.049176     0.032547     0.944650
   731.413635   438.270111   266.531258   -28.776267    16.537639     0.054126     0.049660     0.032787     0.977919
   675.431824   502.505890   266.528449   -28.768574    16.538076     0.054341     0.050429     0.032965     0.986640
   652.010925   704.917969   266.511041   -28.756731    16.539650     0.052594     0.048538     0.032400     0.991274
  1334.571655  1261.109985   266.421391   -28.784693    16.540593     0.054371     0.049240     0.033241     0.978827
   913.380371  1172.008179   266.453225   -28.754952    16.541246     0.053955     0.048730     0.032670     0.983090
  1407.864258  1512.113281   266.394079   -28.778279    16.541566     0.053012     0.048800     0.032528     0.965926
  1165.535400  1530.007080   266.406009   -28.757770    16.542219     0.054238     0.048862     0.032722     0.935592
  1472.252441   169.809311   266.514623   -28.849503    16.543102     0.053696     0.049354     0.032732     0.984090
   979.369751  1319.709595   266.435877   -28.753034    16.543264     0.054320     0.050015     0.032931     0.976123
   560.125854  1352.396484   266.456334   -28.717459    16.543518     0.053400     0.050280     0.032861     0.931384
  1557.556519   511.039886   266.478267   -28.839647    16.543638     0.054221     0.048893     0.032763     0.976635
  1035.562134    95.241165   266.545973   -28.817769    16.543664     0.054435     0.049783     0.032927     0.981944
  1211.766846   239.317642   266.522777   -28.824975    16.543975     0.056159     0.056292     0.035204    -1.000000
   947.986328   442.810913   266.518717   -28.793598    16.545060     0.052969     0.049263     0.032644     0.987772
   669.700806   705.024475   266.510041   -28.758160    16.545150     0.053858     0.048862     0.032710     0.993630
  1174.342163   166.652283   266.531597   -28.825511    16.545244     0.054375     0.050357     0.033024     0.984484
   342.758698  1456.715576   266.458862   -28.694718    16.545461     0.053880     0.049959     0.032870     0.986145
  1415.583496  1580.765137   266.387301   -28.775526    16.546049     0.054501     0.049847     0.032966     0.980792
  1228.770752  1338.486084   266.420167   -28.772315    16.546178     0.054020     0.050663     0.033068     0.983289
  1560.739380   578.303040   266.471866   -28.836598    16.549007     0.054173     0.050247     0.033031     0.986186
   483.531219  1144.843994   266.479801   -28.721457    16.549061     0.054628     0.049566     0.033009     0.980405
  1302.531738  1413.026978   266.409143   -28.774623    16.549341     0.054536     0.049138     0.032944     0.984601
   892.999146  1322.309204   266.440474   -28.745909    16.549466     0.053350     0.050136     0.032914     0.990628
   592.447693   708.027466   266.514087   -28.751751    16.551053     0.054598     0.049215     0.033013     0.990576
   510.926056  1370.150879   266.457447   -28.712600    16.551343     0.053335     0.049377     0.032822     0.982699
  1074.414307  1268.373779   266.435297   -28.763259    16.551385     0.061173     0.053933     0.035745    -1.000000
  1420.662354   581.523499   266.479416   -28.825089    16.553165     0.054839     0.051077     0.033330     0.990312
  1479.755737   760.123108   266.459583   -28.821096    16.553818     0.063485     0.052880     0.036340    -1.000000
   882.301636   384.023438   266.527832   -28.791162    16.554076     0.054305     0.049262     0.032999     0.978587
  1368.814941   238.301575   266.514078   -28.837754    16.554369     0.054093     0.050427     0.033135     0.976884
   598.436340  1562.417358   266.434783   -28.710235    16.554707     0.055625     0.051557     0.034299     0.978418
  1231.532349  1409.537964   266.413445   -28.769043    16.555383     0.055265     0.051224     0.033471     0.988866
   970.256165  1356.483398   266.432988   -28.750487    16.555944     0.054637     0.051147     0.033402     0.968094
   656.698730  1512.857666   266.436100   -28.717392    16.556555     0.054523     0.049759     0.033119     0.905421
   489.734436    52.873596   266.580426   -28.775600    16.556646     0.092073     0.099182     0.100889    -1.000000
  1274.742432   415.607208   266.502940   -28.821418    16.557673     0.054679     0.051044     0.033354     0.978515
  1341.843262  1009.531311   266.444244   -28.797657    16.558085     0.054273     0.051138     0.033337     0.991437
  1513.156494   417.871246   266.489376   -28.840628    16.558116     0.053928     0.049637     0.033054     0.971006
   421.238464   843.825378   266.511111   -28.731203    16.558260     0.054362     0.049945     0.033165     0.984821
  1035.985229  1300.915527   266.434442   -28.758545    16.558537     0.053517     0.049396     0.032969     0.993427
   598.221069  1186.829102   266.469502   -28.728687    16.558826     0.054718     0.055205     0.034815    -1.000000
   463.278046  1523.289673   266.445965   -28.701209    16.559069     0.057090     0.059681     0.036942    -1.000000
  1364.815308   895.237244   266.453527   -28.805139    16.559166     0.054246     0.050290     0.033212     0.988451
   985.602112  1588.523438   266.410684   -28.740315    16.559187     0.055357     0.051431     0.033554     0.764564
   555.410217  1048.711914   266.484664   -28.732007    16.560220     0.055268     0.050792     0.033475     0.987199
   626.544250   314.224976   266.548598   -28.773859    16.561184     0.055330     0.050510     0.033456     0.974515
  1206.636719   639.879761   266.486006   -28.804876    16.561512     0.055134     0.051579     0.033846     0.982354
   686.776184   675.302002   266.511834   -28.761004    16.561656     0.054634     0.050798     0.033388     0.993105
   595.770203  1199.732666   266.468446   -28.727854    16.561700     0.054603     0.050628     0.033342     0.803997
  1505.105591  1494.568359   266.390248   -28.787019    16.561758     0.054248     0.051210     0.033404     0.985162
  1176.543335   251.155182   266.523654   -28.821539    16.563112     0.055331     0.050209     0.033443     0.981010
  1376.910156   330.073853   266.505132   -28.833901    16.563385     0.039473     0.049102     0.042300     0.963509
   676.757385  1396.751953   266.445705   -28.724728    16.564024     0.055358     0.051246     0.034323     0.956667
  1154.453979    39.621445   266.544466   -28.830139    16.564970     0.055688     0.051456     0.033733     0.977035
   816.832275  1093.523193   266.465887   -28.750988    16.565092     0.054675     0.051487     0.033565     0.986561
  1116.524048  1023.577759   266.455569   -28.778710    16.565496     0.055772     0.051628     0.033764     0.986298
   455.338623   164.324661   266.572039   -28.767340    16.565568     0.055380     0.051207     0.033643     0.985605
   685.278625  1455.566406   266.439793   -28.722526    16.565829     0.055173     0.051532     0.033670     0.983386
   724.242737   672.989563   266.509951   -28.764154    16.566044     0.054636     0.049747     0.033312     0.991733
   595.621155   274.002319   266.554049   -28.773327    16.566609     0.055220     0.049875     0.033417     0.984612
  1337.065308   965.633545   266.448572   -28.799429    16.566616     0.054331     0.051210     0.033486     0.976681
   699.937012  1175.856323   266.464822   -28.737468    16.566750     0.054124     0.050097     0.033271     0.983439
   859.427551   367.719360   266.530620   -28.790109    16.567379     0.055667     0.051103     0.033700     0.978684
  1237.276978  1584.522339   266.396950   -28.760898    16.567382     0.055281     0.051679     0.033742     0.982690
   455.311401   682.829651   266.524089   -28.741874    16.567675     0.055155     0.050418     0.033512     0.967182
  1013.432800   718.922913   266.489515   -28.785334    16.567874     0.055880     0.050469     0.034502     0.982209
  1193.768799   448.770233   266.504406   -28.813225    16.568139     0.054907     0.050713     0.033502     0.988089
   903.222229  1580.003418   266.416087   -28.734061    16.568507     0.054642     0.049816     0.033371     0.984715
  1311.525879   409.175629   266.501475   -28.824715    16.569347     0.055700     0.050617     0.033663     0.982855
   705.168457  1289.335938   266.454041   -28.732312    16.569397     0.054811     0.051284     0.033629     0.969217
   433.354614    82.090805   266.580876   -28.769595    16.570614     0.056593     0.058407     0.036489     0.953265
  1353.858643   370.807312   266.502654   -28.830031    16.571039     0.054587     0.050547     0.033488     0.980570
   547.376587   639.763977   266.522920   -28.751452    16.571388     0.061382     0.079788     0.048909    -1.000000
   810.484375  1546.806519   266.424350   -28.728181    16.571674     0.056040     0.051641     0.034248     0.985321
  1120.215454   459.292816   266.507551   -28.806747    16.571974     0.055110     0.051233     0.033703     0.979191
  1047.975220   274.358612   266.528704   -28.809978    16.572071     0.054535     0.051422     0.033656     0.983102
   478.485992  1219.984619   266.473140   -28.717355    16.572830     0.056074     0.050506     0.033703     0.983300
  1333.111084   491.824707   266.492619   -28.822402    16.573669     0.054584     0.050553     0.033541     0.988580
   700.709412   155.996521   266.559087   -28.787641    16.573900     0.055254     0.050147     0.033577     0.985132
   524.458374   264.073456   266.558947   -28.768046    16.574816     0.055851     0.050411     0.033770     0.981628
  1153.273804  1229.165283   266.434503   -28.771577    16.575342     0.055387     0.050726     0.033723     0.989384
  1242.908081   997.810913   266.450872   -28.790218    16.576520     0.054680     0.050745     0.033626     0.991045
   749.760925  1016.813782   266.476733   -28.749324    16.577359     0.055341     0.050895     0.033749     0.984877
   994.440552  1197.104736   266.446365   -28.760285    16.577543     0.056009     0.050637     0.033860     0.939249
  1475.537964   381.007324   266.494894   -28.839391    16.577913     0.055981     0.050432     0.033817     0.979629
  1151.527344   546.279846   266.497751   -28.805010    16.577916     0.056275     0.051605     0.034043     0.988609
